threshold,seq,virus,status,is_keep
0.16,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.16,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.16,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.16,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.17,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.17,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.17,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.17,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.17,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.17,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.17,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.17,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.17,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.17,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.17,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.17,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.17,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.17,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.17,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.17,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.17,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.17,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.17,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.17,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.17,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.17,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.17,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.17,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.17,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.17,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.17,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.17,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.17,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.17,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.17,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.17,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.17,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.17,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.17,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.17,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.17,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.17,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.17,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.17,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.17,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.17,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.17,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.17,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.18,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.18,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.18,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.18,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.18,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.18,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.18,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.18,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.18,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.18,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.18,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.18,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.18,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.18,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.18,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.18,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.18,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.18,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.18,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.18,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.18,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.18,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.18,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.18,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.18,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.18,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.18,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.18,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.18,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.18,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.18,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.18,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.18,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.18,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.18,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.18,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.18,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.18,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.18,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.18,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.18,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.18,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.18,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.18,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.19,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.19,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.19,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.19,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.19,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.19,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.19,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.19,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.19,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.19,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.19,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.19,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.19,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.19,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.19,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.19,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.19,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.19,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.19,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.19,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.19,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.19,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.19,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.19,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.19,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.19,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.19,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.19,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.19,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.19,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.19,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.19,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.19,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.19,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.19,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.19,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.19,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.19,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.19,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.19,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.19,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.19,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.19,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.19,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.2,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.2,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.2,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.2,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.2,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.2,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.2,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.2,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.2,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.2,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.2,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.2,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.2,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.2,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.2,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.2,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.2,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.2,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.2,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.2,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.2,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.2,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.2,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.2,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.2,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.2,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.2,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.2,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.2,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.2,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.2,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.2,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.2,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.2,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.2,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.2,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.2,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.2,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.2,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.2,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.2,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.2,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.2,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.2,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.21,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.21,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.21,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.21,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.21,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.21,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.21,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.21,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.21,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.21,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.21,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.21,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.21,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.21,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.21,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.21,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.21,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.21,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.21,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.21,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.21,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.21,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.21,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.21,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.21,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.21,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.21,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.21,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.21,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.21,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.21,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.21,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.21,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.21,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.21,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.21,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.21,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.21,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.21,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.21,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.21,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.21,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.21,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.21,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.22,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.22,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.22,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.22,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.22,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.22,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.22,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.22,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.22,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.22,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.22,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.22,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.22,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.22,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.22,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.22,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.22,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.22,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.22,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.22,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.22,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.22,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.22,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.22,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.22,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.22,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.22,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.22,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.22,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.22,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.22,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.22,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.22,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.22,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.22,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.22,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.22,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.22,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.22,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.22,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.22,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.22,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.22,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.22,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.23,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.23,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.23,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.23,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.23,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.23,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.23,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.23,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.23,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.23,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.23,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.23,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.23,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.23,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.23,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.23,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.23,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.23,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.23,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.23,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.23,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.23,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.23,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.23,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.23,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.23,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.23,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.23,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.23,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.23,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.23,NC_007904.1 |Mammarenavirus praomyidis,NC_007904.1,fail,False
0.23,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.23,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.23,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.23,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.23,NC_005079.1 |Mammarenavirus machupoense,NC_005079.1,fail,False
0.23,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.23,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.23,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
0.23,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.23,NC_004292.1 |Mammarenavirus tacaribeense,NC_004292.1,fail,False
0.23,NC_004291.1 |Mammarenavirus choriomeningitidis,NC_004291.1,fail,False
0.23,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.23,NC_004297.1 |Mammarenavirus lassaense,NC_004297.1,pass,True
0.24,NC_077806.1 |Mammarenavirus choriomeningitidis,NC_077806.1,fail,False
0.24,NC_078101.1 |Mammarenavirus lijiangense,NC_078101.1,fail,False
0.24,NC_055440.1 |Mammarenavirus xapuriense,NC_055440.1,fail,False
0.24,NC_038366.1 |Mammarenavirus solweziense,NC_038366.1,fail,False
0.24,NC_038365.1 |Mammarenavirus loeiense,NC_038365.1,fail,False
0.24,NC_078293.1 |Mammarenavirus kitaleense,NC_078293.1,fail,False
0.24,NC_078105.1 |Mammarenavirus alashanense,NC_078105.1,fail,False
0.24,NC_078695.1 |Mammarenavirus bituense,NC_078695.1,fail,False
0.24,NC_078698.1 |Mammarenavirus kwanzaense,NC_078698.1,fail,False
0.24,NC_079108.1 |Mammarenavirus dhati-welelense,NC_079108.1,fail,False
0.24,NC_040763.1 |Mammarenavirus aporeense,NC_040763.1,fail,False
0.24,NC_039010.1 |Mammarenavirus ryukyuense,NC_039010.1,fail,False
0.24,NC_039011.1 |Mammarenavirus cameroonense,NC_039011.1,fail,False
0.24,NC_027137.1 |Mammarenavirus okahandjaense,NC_027137.1,fail,False
0.24,NC_016153.1 |Mammarenavirus lunaense,NC_016153.1,fail,False
0.24,NC_012777.1 |Mammarenavirus lujoense,NC_012777.1,fail,False
0.24,NC_010759.1 |Mammarenavirus flexalense,NC_010759.1,fail,False
0.24,NC_010760.1 |Mammarenavirus latinum,NC_010760.1,fail,False
0.24,NC_027136.1 |Mammarenavirus marientalense,NC_027136.1,fail,False
0.24,NC_023763.1 |Mammarenavirus merinoense,NC_023763.1,fail,False
0.24,NC_026247.1 |Mammarenavirus gairoense,NC_026247.1,fail,False
0.24,NC_010761.1 |Mammarenavirus paranaense,NC_010761.1,fail,False
0.24,NC_026019.1 |Mammarenavirus wenzhouense,NC_026019.1,fail,False
0.24,NC_013058.1 |Mammarenavirus mopeiaense,NC_013058.1,fail,False
0.24,NC_010702.1 |Mammarenavirus tamiamiense,NC_010702.1,fail,False
0.24,NC_010703.1 |Mammarenavirus whitewaterense,NC_010703.1,fail,False
0.24,NC_010563.1 |Mammarenavirus chapareense,NC_010563.1,fail,False
0.24,NC_010252.1 |Mammarenavirus cupixiense,NC_010252.1,fail,False
0.24,NC_018711.1 |Mammarenavirus lunkense,NC_018711.1,fail,False
0.24,NC_007906.1 |Mammarenavirus ippyense,NC_007906.1,fail,False
0.24,NC_006574.1 |Mammarenavirus mopeiaense,NC_006574.1,fail,False
0.24,NC_006313.1 |Mammarenavirus brazilense,NC_006313.1,fail,False
0.24,NC_010249.1 |Mammarenavirus allpahuayoense,NC_010249.1,fail,False
0.24,NC_010250.1 |Mammarenavirus oliverosense,NC_010250.1,fail,False
0.24,NC_010251.1 |Mammarenavirus amapariense,NC_010251.1,fail,False
0.24,NC_010255.1 |Mammarenavirus bearense,NC_010255.1,fail,False
0.24,NC_005897.1 |Mammarenavirus piritalense,NC_005897.1,fail,False
0.24,NC_005080.1 |Mammarenavirus juninense,NC_005080.1,fail,False
0.24,NC_005082.1 |Mammarenavirus guanaritoense,NC_005082.1,fail,False
